Date,Open,High,Low,Close,Volume,Ticker,Daily_Return_Pct,MA20,MA50,Price_Range,Volume_Change_Pct,Volatility_20D
2026-02-13,2408.89990234375,2411.800048828125,2360.10009765625,2366.39990234375,675635,ASIANPAINT.NS,-1.83,2516.42,2694.24,51.7,11.17,1.68
2026-02-16,2360.0,2405.10009765625,2356.800048828125,2397.199951171875,683108,ASIANPAINT.NS,1.3,2498.43,2683.04,48.3,1.11,1.72
2026-02-17,2399.5,2452.39990234375,2399.5,2437.39990234375,1004356,ASIANPAINT.NS,1.68,2482.6,2672.42,52.9,47.03,1.79
2026-02-18,2440.0,2448.199951171875,2416.5,2432.10009765625,551809,ASIANPAINT.NS,-0.22,2470.43,2662.49,31.7,-45.06,1.72
2026-02-19,2420.0,2428.0,2391.10009765625,2400.800048828125,971600,ASIANPAINT.NS,-1.29,2457.41,2654.59,36.9,76.08,1.72
2026-02-20,2378.199951171875,2435.699951171875,2376.10009765625,2428.10009765625,790329,ASIANPAINT.NS,1.14,2443.63,2647.06,59.6,-18.66,1.7
2026-02-23,2424.699951171875,2446.60009765625,2411.5,2429.699951171875,634365,ASIANPAINT.NS,0.07,2429.93,2640.07,35.1,-19.73,1.7
2026-02-24,2413.0,2441.5,2403.699951171875,2413.10009765625,499660,ASIANPAINT.NS,-0.68,2419.44,2633.03,37.8,-21.23,1.6
2026-02-25,2416.0,2427.89990234375,2400.0,2416.39990234375,526764,ASIANPAINT.NS,0.14,2414.67,2625.76,27.9,5.42,1.32
2026-02-26,2416.10009765625,2422.199951171875,2382.0,2394.89990234375,588742,ASIANPAINT.NS,-0.89,2413.62,2617.84,40.2,11.77,1.03
2026-02-27,2385.0,2397.60009765625,2359.0,2376.199951171875,2531619,ASIANPAINT.NS,-0.78,2411.01,2609.65,38.6,330.0,1.03
2026-03-02,2300.0,2337.89990234375,2283.5,2307.10009765625,2528308,ASIANPAINT.NS,-2.91,2406.27,2600.59,54.4,-0.13,1.19
2026-03-04,2260.699951171875,2290.89990234375,2216.300048828125,2285.199951171875,1610358,ASIANPAINT.NS,-0.95,2399.22,2590.3,74.6,-36.31,1.17
2026-03-05,2285.199951171875,2313.0,2253.699951171875,2287.800048828125,925040,ASIANPAINT.NS,0.11,2390.98,2579.9,59.3,-42.56,1.13
2026-03-06,2261.699951171875,2307.89990234375,2253.699951171875,2279.5,979742,ASIANPAINT.NS,-0.36,2383.35,2569.34,54.2,5.91,1.12
2026-03-09,2200.0,2230.0,2162.60009765625,2220.800048828125,2198153,ASIANPAINT.NS,-2.58,2374.33,2558.04,67.4,124.36,1.21
2026-03-10,2251.60009765625,2305.10009765625,2251.60009765625,2280.39990234375,1192174,ASIANPAINT.NS,2.68,2367.48,2548.72,53.5,-45.76,1.38
2026-03-11,2290.0,2302.0,2226.0,2232.0,687786,ASIANPAINT.NS,-2.12,2359.4,2537.85,76.0,-42.31,1.43
2026-03-12,2208.0,2249.89990234375,2201.0,2221.199951171875,1384055,ASIANPAINT.NS,-0.48,2350.84,2527.11,48.9,101.23,1.43
2026-03-13,2204.699951171875,2219.699951171875,2190.0,2196.800048828125,949233,ASIANPAINT.NS,-1.1,2340.15,2515.66,29.7,-31.42,1.41
2026-03-16,2185.39990234375,2227.800048828125,2175.10009765625,2217.699951171875,1111587,ASIANPAINT.NS,0.95,2332.72,2504.97,52.7,17.1,1.41
2026-03-17,2217.699951171875,2261.5,2217.199951171875,2238.199951171875,875461,ASIANPAINT.NS,0.92,2324.77,2494.28,44.3,-21.24,1.39
2026-03-18,2235.10009765625,2270.39990234375,2228.60009765625,2262.10009765625,844912,ASIANPAINT.NS,1.07,2316.01,2483.21,41.8,-3.49,1.35
2026-03-19,2220.0,2239.0,2180.60009765625,2186.0,889334,ASIANPAINT.NS,-3.36,2303.7,2470.02,58.4,5.26,1.5
2026-03-20,2210.89990234375,2224.5,2185.0,2195.39990234375,875920,ASIANPAINT.NS,0.43,2293.43,2457.74,39.5,-1.51,1.51
2026-03-23,2180.0,2180.0,2115.0,2121.300048828125,978398,ASIANPAINT.NS,-3.38,2278.09,2444.43,65.0,11.7,1.59
2026-03-24,2184.0,2224.5,2153.300048828125,2217.300048828125,1561016,ASIANPAINT.NS,4.53,2267.47,2432.27,71.2,59.55,1.97
2026-03-25,2225.10009765625,2289.699951171875,2222.0,2270.199951171875,1270855,ASIANPAINT.NS,2.39,2260.32,2419.75,67.7,-18.59,2.07
2026-03-27,2246.300048828125,2269.0,2201.10009765625,2207.39990234375,1089010,ASIANPAINT.NS,-2.77,2249.87,2406.17,67.9,-14.31,2.14
2026-03-30,2185.300048828125,2202.89990234375,2151.0,2165.199951171875,1513565,ASIANPAINT.NS,-1.91,2238.39,2393.19,51.9,38.99,2.16
2026-04-01,2224.800048828125,2246.60009765625,2198.39990234375,2225.800048828125,1209900,ASIANPAINT.NS,2.8,2230.87,2381.43,48.2,-20.06,2.28
2026-04-02,2185.0,2185.10009765625,2142.39990234375,2169.0,1854061,ASIANPAINT.NS,-2.55,2223.96,2369.67,42.7,53.24,2.26
2026-04-06,2169.0,2193.199951171875,2145.89990234375,2184.300048828125,2048228,ASIANPAINT.NS,0.71,2218.92,2358.28,47.3,10.47,2.26
2026-04-07,2167.699951171875,2198.699951171875,2145.0,2186.199951171875,1793007,ASIANPAINT.NS,0.09,2213.84,2348.49,53.7,-12.46,2.26
2026-04-08,2284.5,2336.89990234375,2245.199951171875,2282.39990234375,2914767,ASIANPAINT.NS,4.4,2213.98,2340.92,91.7,62.56,2.48
2026-04-09,2275.0,2289.60009765625,2252.0,2269.60009765625,1980060,ASIANPAINT.NS,-0.56,2216.42,2332.23,37.6,-32.07,2.41
2026-04-10,2267.699951171875,2376.89990234375,2267.699951171875,2360.699951171875,3018178,ASIANPAINT.NS,4.01,2220.44,2325.37,109.2,52.43,2.5
2026-04-13,2279.89990234375,2362.5,2262.0,2352.39990234375,1734562,ASIANPAINT.NS,-0.35,2226.46,2319.97,100.5,-42.53,2.45
2026-04-15,2400.5,2426.0,2381.0,2423.10009765625,1182431,ASIANPAINT.NS,3.01,2236.55,2318.19,45.0,-31.83,2.51
2026-04-16,2435.0,2446.60009765625,2411.60009765625,2440.300048828125,1496210,ASIANPAINT.NS,0.71,2248.73,2318.68,35.0,26.54,2.49
2026-04-17,2425.0,2486.10009765625,2417.5,2464.0,1286575,ASIANPAINT.NS,0.97,2261.04,2319.39,68.6,-14.01,2.49
2026-04-20,2470.0,2523.800048828125,2456.5,2516.800048828125,1203157,ASIANPAINT.NS,2.14,2274.98,2321.69,67.3,-6.48,2.51
2026-04-21,2516.300048828125,2582.0,2513.699951171875,2543.60009765625,1681872,ASIANPAINT.NS,1.06,2289.05,2324.04,68.3,39.79,2.51
2026-04-22,2500.0,2572.0,2500.0,2562.89990234375,1126584,ASIANPAINT.NS,0.76,2307.89,2326.24,72.0,-33.02,2.33
2026-04-23,2530.0,2541.699951171875,2510.0,2521.39990234375,1378614,ASIANPAINT.NS,-1.62,2324.19,2328.03,31.7,22.37,2.39
2026-04-24,2521.39990234375,2538.89990234375,2470.699951171875,2485.10009765625,436871,ASIANPAINT.NS,-1.44,2342.38,2329.71,68.2,-68.31,2.25
2026-04-27,2503.0,2519.800048828125,2475.5,2485.199951171875,452134,ASIANPAINT.NS,0.0,2355.78,2331.07,44.3,3.49,2.08
2026-04-28,2475.0,2499.0,2456.10009765625,2462.60009765625,556571,ASIANPAINT.NS,-0.91,2365.4,2332.45,42.9,23.1,2.06
2026-04-29,2469.89990234375,2477.89990234375,2438.60009765625,2447.300048828125,603585,ASIANPAINT.NS,-0.62,2377.4,2333.54,39.3,8.45,1.94
2026-04-30,2426.699951171875,2455.89990234375,2385.5,2444.5,823684,ASIANPAINT.NS,-0.11,2391.36,2334.22,70.4,36.47,1.86
2026-05-01,2444.5,2444.5,2444.5,2444.5,0,ASIANPAINT.NS,0.0,2402.3,2335.78,0.0,-100.0,1.79
2026-05-04,2460.0,2507.0,2442.300048828125,2448.10009765625,581159,ASIANPAINT.NS,0.15,2416.25,2336.8,64.7,inf,1.65
2026-05-05,2430.0,2454.89990234375,2415.0,2430.0,327682,ASIANPAINT.NS,-0.74,2428.54,2336.65,39.9,-43.62,1.67
2026-05-06,2460.0,2529.0,2440.39990234375,2519.0,1395987,ASIANPAINT.NS,3.66,2445.18,2338.39,88.6,326.02,1.81
2026-05-07,2534.60009765625,2555.800048828125,2511.300048828125,2530.60009765625,1053513,ASIANPAINT.NS,0.46,2457.59,2340.99,44.5,-24.53,1.59
2026-05-08,2540.0,2607.39990234375,2515.39990234375,2599.89990234375,2327900,ASIANPAINT.NS,2.74,2474.1,2344.42,92.0,120.97,1.64
2026-05-11,2578.89990234375,2607.89990234375,2555.0,2566.10009765625,1271257,ASIANPAINT.NS,-1.3,2484.37,2347.15,52.9,-45.39,1.5
2026-05-12,2546.199951171875,2555.699951171875,2500.0,2505.5,628802,ASIANPAINT.NS,-2.36,2492.03,2349.0,55.7,-50.54,1.61
2026-05-13,2554.0,2642.39990234375,2554.0,2617.60009765625,3515018,ASIANPAINT.NS,4.47,2501.75,2353.02,88.4,459.0,1.77
2026-05-14,2620.0,2665.699951171875,2610.0,2622.199951171875,1040916,ASIANPAINT.NS,0.18,2510.85,2357.57,55.7,-70.39,1.77
2026-05-15,2622.199951171875,2640.0,2592.800048828125,2605.60009765625,796240,ASIANPAINT.NS,-0.63,2517.93,2362.16,47.2,-23.51,1.78
2026-05-18,2580.10009765625,2619.39990234375,2556.0,2614.0,898479,ASIANPAINT.NS,0.32,2522.79,2368.3,63.4,12.84,1.72
2026-05-19,2629.0,2646.0,2595.10009765625,2600.699951171875,688639,ASIANPAINT.NS,-0.51,2525.64,2374.61,50.9,-23.36,1.72
2026-05-20,2562.0,2614.0,2562.0,2598.60009765625,586190,ASIANPAINT.NS,-0.08,2527.43,2380.82,52.0,-14.88,1.71
2026-05-21,2625.0,2648.300048828125,2590.800048828125,2598.800048828125,1031843,ASIANPAINT.NS,0.01,2531.3,2387.21,57.5,76.03,1.66
2026-05-22,2606.10009765625,2664.699951171875,2600.199951171875,2639.800048828125,1556434,ASIANPAINT.NS,1.58,2539.03,2395.59,64.5,50.84,1.65
2026-05-25,2672.0,2684.10009765625,2653.199951171875,2657.800048828125,815621,ASIANPAINT.NS,0.68,2547.66,2403.14,30.9,-47.6,1.65
2026-05-26,2650.0,2664.300048828125,2635.89990234375,2647.0,486267,ASIANPAINT.NS,-0.41,2556.88,2411.44,28.4,-40.38,1.63
2026-05-27,2644.800048828125,2689.60009765625,2642.0,2671.89990234375,858457,ASIANPAINT.NS,0.94,2568.11,2420.45,47.6,76.54,1.62
2026-05-28,2671.89990234375,2671.89990234375,2671.89990234375,2671.89990234375,0,ASIANPAINT.NS,0.0,2579.48,2429.95,0.0,-100.0,1.62
2026-05-29,2676.10009765625,2748.199951171875,2631.60009765625,2671.60009765625,5062328,ASIANPAINT.NS,-0.01,2590.84,2439.03,116.6,inf,1.62
2026-06-01,2732.60009765625,2778.800048828125,2626.699951171875,2632.39990234375,2224344,ASIANPAINT.NS,-1.47,2600.05,2446.91,152.1,-56.06,1.67
2026-06-02,2626.10009765625,2672.10009765625,2607.89990234375,2660.699951171875,1026319,ASIANPAINT.NS,1.08,2611.59,2454.89,64.2,-53.86,1.66
2026-06-03,2652.10009765625,2676.0,2624.699951171875,2662.39990234375,958774,ASIANPAINT.NS,0.06,2618.76,2464.41,51.3,-6.58,1.48
2026-06-04,2663.89990234375,2698.800048828125,2644.89990234375,2661.60009765625,1840743,ASIANPAINT.NS,-0.03,2625.31,2473.74,53.9,91.99,1.48
2026-06-05,2666.0,2699.800048828125,2665.0,2686.699951171875,1615011,ASIANPAINT.NS,0.94,2629.65,2485.05,34.8,-12.26,1.37
2026-06-08,2643.300048828125,2666.89990234375,2630.10009765625,2658.5,519698,ASIANPAINT.NS,-1.05,2634.27,2493.87,36.8,-67.82,1.36
2025-06-09,1211.4646926212756,1223.4544462802078,1205.1700231639036,1218.8583984375,9138108,AXISBANK.NS,,,,18.28,,
2025-06-10,1223.3544631361597,1234.8446428531997,1217.3595867620518,1231.747314453125,7747558,AXISBANK.NS,1.06,,,17.49,-15.22,
2025-06-11,1231.547437255107,1240.73965439643,1227.051279882547,1230.3485107421875,4135775,AXISBANK.NS,-0.11,,,13.69,-46.62,
2025-06-12,1229.9489006576741,1236.0436677299426,1209.766197378075,1211.8643798828125,3461744,AXISBANK.NS,-1.5,,,26.28,-16.3,
2025-06-13,1196.9769975725644,1210.6652500104622,1194.5790225999053,1204.7703857421875,3906868,AXISBANK.NS,-0.59,,,16.09,12.86,
2025-06-16,1205.070075190406,1216.9599380589093,1194.9787240709816,1214.3621826171875,5697424,AXISBANK.NS,0.8,,,21.98,45.83,
2025-06-17,1214.3621705402443,1225.9522406799451,1210.2656960037218,1214.0623779296875,4492946,AXISBANK.NS,-0.02,,,15.69,-21.14,
2025-06-18,1208.7670098415024,1222.2554822950017,1202.872023413054,1219.9573974609375,3135662,AXISBANK.NS,0.49,,,19.38,-30.21,
2025-06-19,1216.9599001780673,1226.751580345239,1212.763535515606,1216.4603271484375,4243763,AXISBANK.NS,-0.29,,,13.99,35.34,
2025-06-20,1216.4603740469724,1224.9531158781012,1213.1631431378685,1219.6575927734375,4652390,AXISBANK.NS,0.26,,,11.79,9.63,
2025-06-23,1211.5645133005319,1221.855766720184,1204.5704907342642,1213.063232421875,2312469,AXISBANK.NS,-0.54,,,17.29,-50.3,
2025-06-24,1221.85584819293,1237.3426134794584,1214.5620325296159,1220.1572265625,6745788,AXISBANK.NS,0.58,,,22.78,191.71,
2025-06-25,1225.2529376663326,1225.2529376663326,1209.9659532198973,1212.2640380859375,4229259,AXISBANK.NS,-0.65,,,15.29,-37.31,
2025-06-26,1214.162353992752,1237.9420811746302,1210.1657693884756,1232.44677734375,8678448,AXISBANK.NS,1.66,,,27.78,105.2,
2025-06-27,1235.8438054880892,1245.935156459947,1219.3578952382181,1224.0538330078125,6068274,AXISBANK.NS,-0.68,,,26.58,-30.08,
2025-06-30,1227.850614406535,1234.9445270212907,1192.0811367630172,1198.1759033203125,6559872,AXISBANK.NS,-2.11,,,42.86,8.1,
2025-07-01,1200.973663276553,1200.973663276553,1166.003548289299,1172.2982177734375,8702198,AXISBANK.NS,-2.16,,,34.97,32.66,
2025-07-02,1178.9924468672707,1180.8908489291716,1170.999277735967,1174.2965087890625,5471100,AXISBANK.NS,0.17,,,9.89,-37.13,
2025-07-03,1176.9941080825224,1179.9915463883353,1167.0026470631462,1170.0999755859375,6237185,AXISBANK.NS,-0.36,,,12.99,14.0,
2025-07-04,1174.0,1179.5,1162.0,1177.5999755859375,3926186,AXISBANK.NS,0.64,1208.83,,17.5,-37.05,
2025-07-07,1177.5999755859375,1177.5999755859375,1167.5999755859375,1175.0999755859375,5783402,AXISBANK.NS,-0.21,1206.64,,10.0,47.3,0.98
2025-07-08,1180.0,1180.0,1161.9000244140625,1165.4000244140625,9973619,AXISBANK.NS,-0.83,1203.32,,18.1,72.45,0.94
2025-07-09,1160.0,1171.0,1158.5999755859375,1164.699951171875,8674795,AXISBANK.NS,-0.06,1200.04,,12.4,-13.02,0.94
2025-07-10,1170.0999755859375,1176.5999755859375,1163.0,1164.300048828125,4339755,AXISBANK.NS,-0.03,1197.66,,13.6,-49.97,0.9
2025-07-11,1162.0,1175.9000244140625,1160.5999755859375,1173.800048828125,4468654,AXISBANK.NS,0.82,1196.11,,15.3,2.97,0.92
2025-07-14,1179.0,1179.9000244140625,1163.0,1172.699951171875,4772502,AXISBANK.NS,-0.09,1194.03,,16.9,6.8,0.89
2025-07-15,1174.0,1179.0,1162.300048828125,1165.9000244140625,4776756,AXISBANK.NS,-0.58,1191.62,,16.7,0.09,0.9
2025-07-16,1164.9000244140625,1174.0,1157.0999755859375,1168.4000244140625,4388279,AXISBANK.NS,0.21,1189.04,,16.9,-8.13,0.89
2025-07-17,1170.0,1172.9000244140625,1154.800048828125,1159.800048828125,5694428,AXISBANK.NS,-0.74,1186.21,,18.1,29.76,0.9
2025-07-18,1090.0,1115.9000244140625,1086.0,1099.300048828125,38053695,AXISBANK.NS,-5.22,1180.19,,29.9,568.26,1.42
2025-07-21,1086.0,1101.5,1071.9000244140625,1099.5999755859375,15905500,AXISBANK.NS,0.03,1174.52,,29.6,-58.2,1.43
2025-07-22,1102.0,1110.5999755859375,1095.0,1098.0,9999957,AXISBANK.NS,-0.15,1168.41,,15.6,-37.13,1.41
2025-07-23,1099.5,1110.5,1098.0999755859375,1104.800048828125,6633979,AXISBANK.NS,0.62,1163.04,,12.4,-33.66,1.43
2025-07-24,1104.0,1105.0,1089.4000244140625,1095.0999755859375,9901209,AXISBANK.NS,-0.88,1156.17,,15.6,49.25,1.34
2025-07-25,1086.0999755859375,1101.0,1076.199951171875,1086.0999755859375,11779887,AXISBANK.NS,-0.82,1149.27,,24.8,18.97,1.34
2025-07-28,1080.9000244140625,1092.199951171875,1067.4000244140625,1073.5999755859375,9029557,AXISBANK.NS,-1.15,1143.04,,24.8,-23.35,1.3
2025-07-29,1070.9000244140625,1078.699951171875,1055.4000244140625,1064.199951171875,15599773,AXISBANK.NS,-0.88,1137.64,,23.3,72.76,1.25
2025-07-30,1070.5,1080.5999755859375,1062.0,1073.300048828125,8247433,AXISBANK.NS,0.86,1132.59,,18.6,-47.13,1.27
2025-07-31,1066.0,1081.300048828125,1063.9000244140625,1068.4000244140625,7634413,AXISBANK.NS,-0.46,1127.51,,17.4,-7.43,1.27
2025-08-01,1065.0,1070.9000244140625,1060.0,1062.4000244140625,5545447,AXISBANK.NS,-0.56,1121.75,,10.9,-27.36,1.25
